sma_slow,sma_mid,sma_fast,atr,lowside,highside,rsi_filter,k_period,d_period,rsi_period,stoch_period,sma_filter,Drawd,Total trade,PnL,SQN
8,11,650,5,3.4,2.1,1,3,3,11,15,1600,19.50560614,171,0,4.206721549
18,20,800,5,3.4,2.1,1,3,3,11,15,1600,22.53744295,171.5,0,4.205729344
6,11,800,5,3.4,2.1,1,3,3,11,15,1600,16.33561609,160,0,4.205326996
10,26,800,5,3.4,2.1,1,3,3,11,15,1600,14.99197485,156,0,4.203117979
12,26,850,5,3.4,2.1,1,3,3,11,15,1600,13.24274245,159,0,4.202362316
6,17,950,5,3.4,2.1,1,3,3,11,15,1600,16.33561609,149,0,4.200897604
10,29,850,5,3.4,2.1,1,3,3,11,15,1600,11.24214444,154,0,4.200466638
16,23,850,5,3.4,2.1,1,3,3,11,15,1600,19.21855445,166.5,0,4.200358274
14,23,500,5,3.4,2.1,1,3,3,11,15,1600,22.56196144,173.5,0,4.199077101
12,29,750,5,3.4,2.1,1,3,3,11,15,1600,17.82692188,156,0,4.197018976
14,17,950,5,3.4,2.1,1,3,3,11,15,1600,14.60460152,164.5,0,4.193609133
10,17,550,5,3.4,2.1,1,3,3,11,15,1600,20.76292207,168,0,4.192213713
6,11,850,5,3.4,2.1,1,3,3,11,15,1600,16.33561609,157,0,4.191508153
12,17,550,5,3.4,2.1,1,3,3,11,15,1600,22.75941171,168,0,4.188857868
6,8,800,5,3.4,2.1,1,3,3,11,15,1600,16.33561609,159,0,4.188596452
14,20,900,5,3.4,2.1,1,3,3,11,15,1600,14.60460152,163.5,0,4.183917808
8,17,550,5,3.4,2.1,1,3,3,11,15,1600,20.76292207,164,0,4.183491953
12,26,700,5,3.4,2.1,1,3,3,11,15,1600,19.97798884,161,0,4.180696932
6,26,850,5,3.4,2.1,1,3,3,11,15,1600,13.35147193,143,0,4.179746059
16,17,900,5,3.4,2.1,1,3,3,11,15,1600,18.81402985,168.5,0,4.178120366
12,29,550,5,3.4,2.1,1,3,3,11,15,1600,21.22792619,161,0,4.176136157
16,20,850,5,3.4,2.1,1,3,3,11,15,1600,18.81402985,168.5,0,4.17495861
14,26,600,5,3.4,2.1,1,3,3,11,15,1600,22.56196144,165.5,0,4.170838829
10,23,500,5,3.4,2.1,1,3,3,11,15,1600,18.51031281,162,0,4.170812347
10,26,500,5,3.4,2.1,1,3,3,11,15,1600,18.51031281,162,0,4.170812347
16,20,800,5,3.4,2.1,1,3,3,11,15,1600,18.81402985,168.5,0,4.168117295
6,14,900,5,3.4,2.1,1,3,3,11,15,1600,16.33561609,152,0,4.166339802
12,26,550,5,3.4,2.1,1,3,3,11,15,1600,21.22792619,165,0,4.164195588
12,29,900,5,3.4,2.1,1,3,3,11,15,1600,11.83309493,152,0,4.163995971
16,23,750,5,3.4,2.1,1,3,3,11,15,1600,21.33319226,169.5,0,4.162984953
18,20,750,5,3.4,2.1,1,3,3,11,15,1600,24.56520132,176.5,0,4.158108302
8,26,500,5,3.4,2.1,1,3,3,11,15,1600,18.51031281,158,0,4.15737389
8,20,500,5,3.4,2.1,1,3,3,11,15,1600,20.76292207,163,0,4.154554607
8,20,550,5,3.4,2.1,1,3,3,11,15,1600,20.76292207,163,0,4.154554607
12,29,850,5,3.4,2.1,1,3,3,11,15,1600,14.33422588,154,0,4.15255385
14,23,600,5,3.4,2.1,1,3,3,11,15,1600,22.56196144,168.5,0,4.151594206
14,17,650,5,3.4,2.1,1,3,3,11,15,1600,21.33319226,169.5,0,4.148287325
14,20,650,5,3.4,2.1,1,3,3,11,15,1600,21.33319226,169.5,0,4.148287325
6,26,500,5,3.4,2.1,1,3,3,11,15,1600,17.48251205,150,0,4.146736169
6,26,550,5,3.4,2.1,1,3,3,11,15,1600,17.48251205,150,0,4.146736169
16,17,750,5,3.4,2.1,1,3,3,11,15,1600,21.33319226,175.5,0,4.138260829
6,8,900,5,3.4,2.1,1,3,3,11,15,1600,16.33561609,157,0,4.137766655
8,11,700,5,3.4,2.1,1,3,3,11,15,1600,19.50560614,169,0,4.1262421
8,11,750,5,3.4,2.1,1,3,3,11,15,1600,19.50560614,169,0,4.1262421
6,26,700,5,3.4,2.1,1,3,3,11,15,1600,16.17314332,145,0,4.125548439
10,20,500,5,3.4,2.1,1,3,3,11,15,1600,20.09463413,164,0,4.123951288
8,11,800,5,3.4,2.1,1,3,3,11,15,1600,19.50560614,169,0,4.123950618
12,17,500,5,3.4,2.1,1,3,3,11,15,1600,22.75941171,172,0,4.123385627
10,29,950,5,3.4,2.1,1,3,3,11,15,1600,11.24214444,151,0,4.122426042
12,26,900,5,3.4,2.1,1,3,3,11,15,1600,11.24214444,156,0,4.121954897
12,26,950,5,3.4,2.1,1,3,3,11,15,1600,11.24214444,156,0,4.121954897
10,23,650,5,3.4,2.1,1,3,3,11,15,1600,17.21725299,158,0,4.114055628
10,23,700,5,3.4,2.1,1,3,3,11,15,1600,17.21725299,158,0,4.114055628
10,26,650,5,3.4,2.1,1,3,3,11,15,1600,17.21725299,158,0,4.114055628
8,11,850,5,3.4,2.1,1,3,3,11,15,1600,17.34184109,166,0,4.110032571
12,20,600,5,3.4,2.1,1,3,3,11,15,1600,21.22792619,165,0,4.104871615
6,8,850,5,3.4,2.1,1,3,3,11,15,1600,16.33561609,158,0,4.104779842
8,11,950,5,3.4,2.1,1,3,3,11,15,1600,16.33561609,167,0,4.103647413
14,17,700,5,3.4,2.1,1,3,3,11,15,1600,21.33319226,169.5,0,4.102001398
14,20,700,5,3.4,2.1,1,3,3,11,15,1600,21.33319226,169.5,0,4.102001398
14,20,950,5,3.4,2.1,1,3,3,11,15,1600,14.60460152,162.5,0,4.099844464
10,14,600,5,3.4,2.1,1,3,3,11,15,1600,20.76292207,168,0,4.096497475
10,11,650,5,3.4,2.1,1,3,3,11,15,1600,19.50560614,174,0,4.093474555
