sma_slow,sma_mid,sma_fast,atr,lowside,highside,rsi_filter,k_period,d_period,rsi_period,stoch_period,sma_filter,Drawd,Total trade,PnL,SQN
9,10,300,8,4,2,12,3,3,16,7,350,21.98960288,230,0,0.755028236
9,10,300,8,4,2,12,3,3,16,7,350,32.49900744,231,0,0.719390947
9,10,300,8,4,2,12,3,3,16,7,350,28.0724304,214,0,0.718666191
9,10,300,8,4,2,12,3,3,16,7,350,30.75527459,216,0,0.710365691
9,10,300,8,4,2,12,3,3,16,7,350,24.33397361,221,0,0.69352523
9,10,300,8,4,2,12,3,3,16,7,350,28.71878254,219,0,0.681673907
9,10,300,8,4,2,12,3,3,16,7,350,22.02038918,222,0,0.664362324
9,10,300,8,4,2,12,3,3,16,7,350,27.81349206,220,0,0.653447239
9,10,300,8,4,2,12,3,3,16,7,350,27.05686547,211,0,0.653442739
9,10,300,8,4,2,12,3,3,16,7,350,24.45359435,216,0,0.653026098
9,10,300,8,4,2,12,3,3,16,7,350,25.24122138,215,0,0.649018393
9,10,300,8,4,2,12,3,3,16,7,350,29.83156798,211,0,0.638634239
9,10,300,8,4,2,12,3,3,16,7,350,30.4475994,222,0,0.624551517
9,10,300,8,4,2,12,3,3,16,7,350,29.65650631,216,0,0.5884161
9,10,300,8,4,2,12,3,3,16,7,350,28.67001194,226,0,0.548758947
9,10,300,8,4,2,12,3,3,16,7,350,40.69962195,63,0,0.431203891
7,8,550,5,3.4,2.1,1,4,4,7,23,1600,19.96224701,73,0,0.364260435
9,10,300,8,4,2,12,3,3,16,7,350,41.77310024,62,0,0.325452238
7,8,550,5,3.4,2.1,1,4,4,23,7,1600,20.10893219,83,0,0.309879449
7,8,550,5,3.4,2.1,1,4,4,27,7,1600,19.7091011,85,0,0.260321835
7,8,550,5,3.4,2.1,1,4,4,19,11,1600,27.60858528,83,0,0.259678052
7,8,550,5,3.4,2.1,1,4,4,7,19,1600,17.54115361,76,0,0.250939386
9,10,300,8,4,2,12,3,3,16,7,350,43.15927275,61,0,0.229177743
7,8,550,5,3.4,2.1,1,4,3,7,11,1600,30.58372555,75,0,0.229152245
9,10,300,8,4,2,12,3,3,16,7,350,40.63972504,61,0,0.219506403
7,8,550,5,3.4,2.1,1,4,3,27,23,1600,24.39475176,68,0,0.167051398
7,8,550,5,3.4,2.1,1,4,3,27,15,1600,25.67303817,75,0,0.083290391
7,8,550,5,3.4,2.1,1,3,4,15,15,1600,21.39234267,109,0,0.075924542
7,8,550,5,3.4,2.1,1,4,3,11,23,1600,27.7612191,67,0,0.033297977
7,8,550,5,3.4,2.1,1,4,4,19,7,1600,22.35847857,86,0,-0.004086503
7,8,550,5,3.4,2.1,1,3,3,7,27,1600,21.13475543,99,0,-0.067408204
7,8,550,5,3.4,2.1,1,4,4,15,7,1600,23.20366405,83,0,-0.074099101
7,8,550,5,3.4,2.1,1,4,4,7,15,1600,21.98960288,74,0,-0.08439703
7,8,550,5,3.4,2.1,1,4,4,27,15,1600,24.16820527,83,0,-0.086363505
7,8,550,5,3.4,2.1,1,3,3,7,7,1600,21.82734796,111,0,-0.140732335
7,8,550,5,3.4,2.1,1,4,3,11,11,1600,25.66241002,68,0,-0.148814981
7,8,550,5,3.4,2.1,1,3,4,11,15,1600,25.24122138,103,0,-0.155815092
7,8,550,5,3.4,2.1,1,4,3,15,23,1600,29.1583538,72,0,-0.168836853
7,8,550,5,3.4,2.1,1,4,3,7,7,1600,23.93427787,79,0,-0.170216167
7,8,550,5,3.4,2.1,1,4,4,19,19,1600,29.16835133,76,0,-0.172728488
7,8,550,5,3.4,2.1,1,4,4,15,11,1600,27.83914651,83,0,-0.202578351
7,8,550,5,3.4,2.1,1,4,3,27,19,1600,24.36828792,78,0,-0.268640804
7,8,550,5,3.4,2.1,1,4,4,27,11,1600,31.44537311,85,0,-0.310104215
7,8,550,5,3.4,2.1,1,4,4,23,15,1600,25.87519244,86,0,-0.318237823
7,8,550,5,3.4,2.1,1,3,3,15,23,1600,23.34509656,83,0,-0.319563694
7,8,550,5,3.4,2.1,1,3,3,11,23,1600,19.4399581,92,0,-0.335686135
7,8,550,5,3.4,2.1,1,4,3,15,27,1600,28.22041375,67,0,-0.344145584
7,8,550,5,3.4,2.1,1,4,3,19,15,1600,27.06041724,78,0,-0.379959289
7,8,550,5,3.4,2.1,1,3,3,19,11,1600,24.88347817,105,0,-0.383314869
7,8,550,5,3.4,2.1,1,3,4,19,15,1600,24.9082163,114,0,-0.403637844
7,8,550,5,3.4,2.1,1,4,3,23,23,1600,30.93841731,71,0,-0.408831354
7,8,550,5,3.4,2.1,1,4,3,23,27,1600,26.27658102,75,0,-0.414720929
7,8,550,5,3.4,2.1,1,3,4,11,19,1600,23.86997761,104,0,-0.415411306
7,8,550,5,3.4,2.1,1,4,3,27,27,1600,25.68290057,74,0,-0.435665011
7,8,550,5,3.4,2.1,1,3,4,7,27,1600,21.06385207,100,0,-0.442339845
7,8,550,5,3.4,2.1,1,4,3,23,15,1600,29.06594273,71,0,-0.456435221
7,8,550,5,3.4,2.1,1,4,4,23,11,1600,30.44290811,85,0,-0.460352669
7,8,550,5,3.4,2.1,1,4,4,15,15,1600,28.74596728,87,0,-0.479843072
7,8,550,5,3.4,2.1,1,4,4,27,27,1600,24.43713876,73,0,-0.489216127
7,8,550,5,3.4,2.1,1,4,4,23,19,1600,30.58406281,72,0,-0.490229666
7,8,550,5,3.4,2.1,1,4,3,19,27,1600,26.05857276,67,0,-0.498679861
7,8,550,5,3.4,2.1,1,3,4,7,19,1600,22.02038918,105,0,-0.504460804
7,8,550,5,3.4,2.1,1,4,4,15,19,1600,26.62322203,75,0,-0.509147409
7,8,550,5,3.4,2.1,1,4,3,15,15,1600,29.21437196,76,0,-0.512087548
7,8,550,5,3.4,2.1,1,4,4,27,19,1600,28.45458678,75,0,-0.549468105
7,8,550,5,3.4,2.1,1,4,3,15,19,1600,27.12719032,72,0,-0.554845954
7,8,550,5,3.4,2.1,1,3,3,15,7,1600,29.42612805,111,0,-0.555716165
7,8,550,5,3.4,2.1,1,3,3,23,11,1600,26.10376972,99,0,-0.563194454
7,8,550,5,3.4,2.1,1,3,4,19,19,1600,21.99354048,99,0,-0.573784082
7,8,550,5,3.4,2.1,1,3,4,11,23,1600,24.04275085,95,0,-0.581257903
7,8,550,5,3.4,2.1,1,4,3,15,11,1600,28.97738385,78,0,-0.584843519
7,8,550,5,3.4,2.1,1,3,3,11,19,1600,28.63585469,110,0,-0.606233206
7,8,550,5,3.4,2.1,1,3,4,15,19,1600,23.08719959,100,0,-0.606860051
7,8,550,5,3.4,2.1,1,4,3,19,23,1600,33.83218549,72,0,-0.607351082
7,8,550,5,3.4,2.1,1,3,3,7,19,1600,27.81349206,105,0,-0.618375945
7,8,550,5,3.4,2.1,1,3,4,7,15,1600,24.33397361,106,0,-0.634693147
7,8,550,5,3.4,2.1,1,3,3,15,11,1600,25.50265678,99,0,-0.637920171
7,8,550,5,3.4,2.1,1,3,3,19,7,1600,29.3774957,110,0,-0.65899794
7,8,550,5,3.4,2.1,1,3,3,27,7,1600,29.95155383,106,0,-0.665053366
7,8,550,5,3.4,2.1,1,3,4,27,11,1600,27.05686547,116,0,-0.671845917
7,8,550,5,3.4,2.1,1,4,4,19,15,1600,30.92316634,87,0,-0.672562794
7,8,550,5,3.4,2.1,1,3,3,7,23,1600,27.54821591,94,0,-0.683152707
7,8,550,5,3.4,2.1,1,4,3,23,19,1600,28.21625802,77,0,-0.688266786
7,8,550,5,3.4,2.1,1,4,4,7,27,1600,23.37930771,76,0,-0.689658942
7,8,550,5,3.4,2.1,1,3,3,11,7,1600,27.26066658,115,0,-0.699788782
7,8,550,5,3.4,2.1,1,3,4,7,23,1600,30.4475994,102,0,-0.712970451
7,8,550,5,3.4,2.1,1,4,4,7,11,1600,25.71051107,81,0,-0.713307931
7,8,550,5,3.4,2.1,1,4,3,11,27,1600,28.653923,64,0,-0.718741325
7,8,550,5,3.4,2.1,1,3,4,19,7,1600,30.05553841,105,0,-0.729484694
7,8,550,5,3.4,2.1,1,3,4,23,15,1600,28.0724304,119,0,-0.741898606
7,8,550,5,3.4,2.1,1,4,3,7,27,1600,26.51342249,71,0,-0.753479706
7,8,550,5,3.4,2.1,1,4,4,23,27,1600,25.77257164,74,0,-0.760320372
7,8,550,5,3.4,2.1,1,3,3,15,19,1600,30.93684367,110,0,-0.762322609
7,8,550,5,3.4,2.1,1,3,3,11,15,1600,26.79658522,111,0,-0.779928451
7,8,550,5,3.4,2.1,1,3,4,15,7,1600,29.98032462,104,0,-0.826893891
7,8,550,5,3.4,2.1,1,3,3,27,11,1600,27.59864349,103,0,-0.829571818
7,8,550,5,3.4,2.1,1,3,4,23,11,1600,29.83156798,116,0,-0.867619213
7,8,550,5,3.4,2.1,1,4,4,11,7,1600,27.4898358,81,0,-0.868385878
7,8,550,5,3.4,2.1,1,4,4,15,23,1600,27.81720876,78,0,-0.874779833
7,8,550,5,3.4,2.1,1,4,3,19,19,1600,28.23382249,72,0,-0.880692471
7,8,550,5,3.4,2.1,1,3,3,23,7,1600,31.58304755,106,0,-0.897648038
7,8,550,5,3.4,2.1,1,4,4,11,11,1600,29.12605793,82,0,-0.900072094
7,8,550,5,3.4,2.1,1,4,4,15,27,1600,25.99953833,79,0,-0.912459041
7,8,550,5,3.4,2.1,1,3,3,11,11,1600,24.10758829,103,0,-0.914539735
7,8,550,5,3.4,2.1,1,4,4,19,23,1600,28.96826674,76,0,-0.926557066
7,8,550,5,3.4,2.1,1,3,4,23,19,1600,27.99282681,99,0,-0.933040019
7,8,550,5,3.4,2.1,1,3,3,15,27,1600,29.6991074,94,0,-0.950497664
7,8,550,5,3.4,2.1,1,4,4,19,27,1600,25.65129875,78,0,-0.954002183
7,8,550,5,3.4,2.1,1,4,4,7,7,1600,31.91874653,77,0,-0.969101743
7,8,550,5,3.4,2.1,1,3,4,19,11,1600,27.59456228,112,0,-0.971007939
7,8,550,5,3.4,2.1,1,4,3,19,11,1600,29.76451405,76,0,-0.979831946
7,8,550,5,3.4,2.1,1,3,4,15,11,1600,29.65650631,111,0,-0.980525629
7,8,550,5,3.4,2.1,1,3,4,7,7,1600,24.45359435,107,0,-0.998219737
7,8,550,5,3.4,2.1,1,4,3,27,11,1600,29.71043143,79,0,-1.012440055
7,8,550,5,3.4,2.1,1,4,3,7,23,1600,29.05546281,69,0,-1.018424017
