sma_slow,sma_mid,sma_fast,atr,lowside,highside,rsi_filter,k_period,d_period,rsi_period,stoch_period,sma_filter,Drawd,Total trade,PnL,SQN
7,29,800,76,3.4,2.1,1,3,3,11,15,1600,19.88676913170625,141.0,0.0,2.6860177137747883
7,29,800,81,3.4,2.1,1,3,3,11,15,1600,20.997377401692663,142.0,0.0,2.5551923590669148
7,29,800,86,3.4,2.1,1,3,3,11,15,1600,21.01987085778158,142.0,0.0,2.5508281749138284
7,29,800,91,3.4,2.1,1,3,3,11,15,1600,21.03906168009264,142.0,0.0,2.547431796128365
7,29,800,96,3.4,2.1,1,3,3,11,15,1600,21.05567511086797,142.0,0.0,2.5448423675961735
7,29,800,101,3.4,2.1,1,3,3,11,15,1600,21.070260312910353,142.0,0.0,2.542927837308039
7,29,800,106,3.4,2.1,1,3,3,11,15,1600,21.083235755138023,141.0,0.0,3.2208541262023624
7,29,800,111,3.4,2.1,1,3,3,11,15,1600,21.094922381513953,141.0,0.0,3.2214227473632335
7,29,800,116,3.4,2.1,1,3,3,11,15,1600,21.10556797361954,141.0,0.0,3.2220688254767618
7,29,800,121,3.4,2.1,1,3,3,11,15,1600,21.11536514073634,141.0,0.0,3.222741133371701
7,29,800,126,3.4,2.1,1,3,3,11,15,1600,21.124464676533403,141.0,0.0,3.2234010476666723
7,29,800,131,3.4,2.1,1,3,3,11,15,1600,21.132985528685015,141.0,0.0,3.224019814303803
7,29,800,136,3.4,2.1,1,3,3,11,15,1600,21.14102227823968,141.0,0.0,3.224576388219238
7,29,800,141,3.4,2.1,1,3,3,11,15,1600,21.14865077744183,141.0,0.0,3.2250557246354883
7,29,800,146,3.4,2.1,1,3,3,11,15,1600,21.15593241739866,141.0,0.0,3.225447429405813
7,29,800,151,3.4,2.1,1,3,3,11,15,1600,21.162917370676873,141.0,0.0,3.225744692798352
7,29,800,156,3.4,2.1,1,3,3,11,15,1600,21.1696470630105,141.0,0.0,3.2259434481341085
7,29,800,161,3.4,2.1,1,3,3,11,15,1600,21.176156061946457,141.0,0.0,3.226041710538942
7,29,800,166,3.4,2.1,1,3,3,11,15,1600,21.182473524142875,141.0,0.0,3.226039056281413
7,29,800,171,3.4,2.1,1,3,3,11,15,1600,21.18862430311646,141.0,0.0,3.225936220435316
7,29,800,176,3.4,2.1,1,3,3,11,15,1600,21.19462979882905,141.0,0.0,3.225734782698628
7,29,800,181,3.4,2.1,1,3,3,11,15,1600,21.200508612664738,141.0,0.0,3.2254369211013305
7,29,800,186,3.4,2.1,1,3,3,11,15,1600,21.206277047670948,141.0,0.0,3.2250452268485947
7,29,800,191,3.4,2.1,1,3,3,11,15,1600,21.211949496751156,141.0,0.0,3.2245625599469703
7,29,800,196,3.4,2.1,1,3,3,11,15,1600,21.21753873646415,141.0,0.0,3.2239919445495926
7,29,950,1,3.4,2.1,1,3,3,11,15,1600,13.403370969490904,141.0,0.0,3.8118527144201217
7,29,950,6,3.4,2.1,1,3,3,11,15,1600,13.00167007227737,142.0,0.0,4.308912651855263
7,29,950,11,3.4,2.1,1,3,3,11,15,1600,19.57558939959974,143.0,0.0,3.0756442202694063
7,29,950,16,3.4,2.1,1,3,3,11,15,1600,20.212761025660726,143.0,0.0,2.9430322647082634
7,29,950,21,3.4,2.1,1,3,3,11,15,1600,20.613530796946854,143.0,0.0,2.1766744692007487
7,29,950,26,3.4,2.1,1,3,3,11,15,1600,20.861062359755483,142.0,0.0,2.242097232615022
7,29,950,31,3.4,2.1,1,3,3,11,15,1600,21.019901160909807,141.0,0.0,2.1232643847231643
7,29,950,36,3.4,2.1,1,3,3,11,15,1600,21.12491967814353,141.0,0.0,2.0183069866966616
7,29,950,41,3.4,2.1,1,3,3,11,15,1600,21.19348306928781,141.0,0.0,2.168776575157634
7,29,950,46,3.4,2.1,1,3,3,11,15,1600,17.51513462962173,140.0,0.0,2.3132399963696972
7,29,950,51,3.4,2.1,1,3,3,11,15,1600,17.446363665271814,140.0,0.0,2.1315079740313148
7,29,950,56,3.4,2.1,1,3,3,11,15,1600,17.455809888210556,140.0,0.0,2.1212920207989745
7,29,950,61,3.4,2.1,1,3,3,11,15,1600,17.480323891761127,140.0,0.0,2.1149363909178702
7,29,950,66,3.4,2.1,1,3,3,11,15,1600,17.58772582010942,140.0,0.0,2.1114622407520027
7,29,950,71,3.4,2.1,1,3,3,11,15,1600,17.505822119963447,140.0,0.0,2.561692278196392
7,29,950,76,3.4,2.1,1,3,3,11,15,1600,17.511334612702154,139.0,0.0,2.4465272682063226
7,29,950,81,3.4,2.1,1,3,3,11,15,1600,18.64190907276853,140.0,0.0,2.3139012709500344
