sma_slow,sma_mid,sma_fast,atr,lowside,highside,rsi_filter,k_period,d_period,rsi_period,stoch_period,sma_filter,Drawd,Total trade,PnL,SQN
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.559507089
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.559507089
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.559507089
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.5594931
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.5594931
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.5594931
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.5594931
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.5594931
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.559456057
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.559456057
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.559456057
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.559373691
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.559373691
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.559373691
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.559373691
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.559373691
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.559373691
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.559373691
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.559290005
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.559290005
9,10,300,8,4,2,12,3,3,16,7,350,7.348968443,86,0,2.559256708
9,10,300,8,4,2,12,3,3,16,7,350,7.348968443,86,0,2.559256708
9,10,300,8,4,2,12,3,3,16,7,350,7.348968443,86,0,2.559256708
9,10,300,8,4,2,12,3,3,16,7,350,7.348968443,86,0,2.559256708
9,10,300,8,4,2,12,3,3,16,7,350,7.149916592,86,0,2.559129461
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.559013977
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.559013977
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.558728842
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.558728842
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.558728842
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.558728842
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.558647141
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.558602903
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.558602903
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.558602903
9,10,300,8,4,2,12,3,3,16,7,350,7.149916592,86,0,2.558594656
9,10,300,8,4,2,12,3,3,16,7,350,7.149916592,86,0,2.558594656
9,10,300,8,4,2,12,3,3,16,7,350,7.149916592,86,0,2.558594656
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.558515435
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.558278901
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.558278901
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.558278901
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.558278901
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.558278901
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.558278901
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.558278901
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.558150383
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.558150383
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.558092108
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.558092108
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.558092108
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.558092108
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.558092108
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.558063595
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.558063595
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.558063595
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.558063595
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557860789
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557860789
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557860789
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557847891
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557847891
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557847891
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557847891
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557847891
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557847891
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557847891
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557847891
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557847891
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557847891
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557847891
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557847891
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557847891
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557847891
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557847891
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557847891
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557847891
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557847891
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557847891
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557847891
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557847891
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557847891
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557847891
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557847891
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557768089
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.55763666
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.55763666
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557613423
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557613423
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557613423
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557613423
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557613423
9,10,300,8,4,2,12,3,3,16,7,350,5.940216356,86,0,2.557582605
9,10,300,8,4,2,12,3,3,16,7,350,5.940216356,86,0,2.557582605
9,10,300,8,4,2,12,3,3,16,7,350,5.940216356,86,0,2.557582605
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557528737
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557501658
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557501402
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557501402
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557501402
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557312625
9,10,300,8,4,2,12,3,3,16,7,350,6.974678986,86,0,2.557312625
